NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
SHKBP1	1	SHKBP1	
MFSD1	1	MFSD1	
PLXNA2	1	PLXNA2	
ATAD2B	1	ATAD2B	
PLCD3	1	PLCD3	
ZNF655	1	ZNF655	
FNBP4	1	FNBP4	
CEACAM3	1	CEACAM3	
PIWIL2	1	PIWIL2	
PHLDA2	1	PHLDA2	
PRKAG1	1	PRKAG1	
SCN3A	1	SCN3A	
GUSBP11	1	GUSBP11	
LINC00663	1	LINC00663	
MTA3	1	MTA3	
MAP4K4	1	MAP4K4	
TSC22D1	1	TSC22D1	
SLC10A3	1	SLC10A3	
ARHGEF18	1	ARHGEF18	
MALL	1	MALL	
CYSRT1	1	CYSRT1	
FBXL22	1	FBXL22	
KDSR	1	KDSR	
GTF2IP14	1	GTF2IP14	
RB1CC1	1	RB1CC1	
ZNF438	1	ZNF438	
ZFTA	1	ZFTA	
ARHGAP23	1	ARHGAP23	
KCNQ1	1	KCNQ1	
WHAMM	1	WHAMM	
ADGRB1	1	ADGRB1	
RUNX2	1	RUNX2	
MRNIP-DT	1	LOC100996419	
PBX2	1	PBX2	
GOLGA6L4	1	GOLGA6L4	
LCTL	1	LCTL	
CCR5AS	1	CCR5AS	
SERHL	1	SERHL	
RPL10P6	1	RPL10P6	
TST	1	TST	
IQCH-AS1	1	IQCH-AS1	
ZNF710	1	ZNF710	
HPGD	1	HPGD	
EFNA2	1	EFNA2	
BCL2L14	1	BCL2L14	
AMIGO1	1	AMIGO1	
ULK2	1	ULK2	
FBXO30-DT	1	FBXO30-DT	
ALDH18A1	1	ALDH18A1	
SEPSECS-AS1	1	SEPSECS-AS1	
MAGED1	1	MAGED1	
SZT2	1	SZT2	
RPS7	1	RPS7	
PPIL3	1	PPIL3	
SEC24B-AS1	1	SEC24B-AS1	
TMEM176B	1	TMEM176B	
WDR91	1	WDR91	
LRMDA	1	LRMDA	
C11orf65	1	C11orf65	
B4GALNT3	1	B4GALNT3	
FOLR1	1	FOLR1	
CLEC16A	1	CLEC16A	
LINC01140	1	LINC01140	
TWSG1	1	TWSG1	
ARHGEF37	1	ARHGEF37	
FAM3C	1	FAM3C	
TMED9	1	TMED9	
TOR1AIP1	1	TOR1AIP1	
RYK	1	RYK	
LINC02908	1	LINC02908	
DUOXA2	1	DUOXA2	
ALG12	1	ALG12	
DLG2	1	DLG2	
SYNDIG1L	1	SYNDIG1L	
NARF-AS2	1	NARF-AS2	
RPS27P29	1	RPS27P29	
ADGRF4	1	ADGRF4	
ZNF717	1	ZNF717	
NPIPB3	1	NPIPB3	
GTF2I	1	GTF2I	
GTF2IP20	1	GTF2IP20	
RBX1P2	1	RBX1P2	
SPAST	1	SPAST	
ZFYVE1	1	ZFYVE1	
WSB2	1	WSB2	
ZNF580	1	ZNF580	
DBP	1	DBP	
TMEM243	1	TMEM243	
SAR1A	1	SAR1A	
TMEM35B	1	TMEM35B	
ERVK13-1	1	ERVK13-1	
YPEL1	1	YPEL1	
PIP4K2A	1	PIP4K2A	
TSPAN5	1	TSPAN5	
ZNF277	1	ZNF277	
VRK3	1	VRK3	
CRELD2	1	CRELD2	
DHTKD1	1	DHTKD1	
MSMP	1	MSMP	
CHPF2	1	CHPF2	
SLC35F2	1	SLC35F2	
TFG	1	TFG	
TBRG1	1	TBRG1	
CRACDL	1	CRACDL	
CPM	1	CPM	
DDHD2	1	DDHD2	
SERPING1	1	SERPING1	
HHLA2	1	HHLA2	
DRC7	1	DRC7	
ENSG00000224934	1	LOC101927300	
ZDHHC5	1	ZDHHC5	
HOXB6	1	HOXB6	
STAT5A	1	STAT5A	
H1-10	1	H1-10	
CLCN7	1	CLCN7	
PLD1	1	PLD1	
YME1L1	1	YME1L1	
CFAP300	1	CFAP300	
PTPN21	1	PTPN21	
PGK1P2	1	PGK1P2	
PLGLB2	1	PLGLB2	
ENSG00000244239	1	LOC100505938	
RPL27A	1	RPL27A	
RNMT	1	RNMT	
FAM8A1	1	FAM8A1	
TMEM156	1	TMEM156	
SLC1A1	1	SLC1A1	
BBS1	1	BBS1	
ABCA4	1	ABCA4	
CCDC184	1	CCDC184	
ATP7A	1	ATP7A	
PRG2	1	PRG2	
CLDN12	1	CLDN12	
LEFTY2	1	LEFTY2	
FHIP1A	1	FHIP1A	
PDIA5	1	PDIA5	
MUTYH	1	MUTYH	
KDM5A	1	KDM5A	
JDP2	1	JDP2	
GJC3	1	GJC3	
TMED3	1	TMED3	
H2AC8	1	H2AC8	
CBL	1	CBL	
PSME3IP1	1	PSME3IP1	
CD46	1	CD46	
MIEF2	1	MIEF2	
PARP6	1	PARP6	
NR3C2	1	NR3C2	
TTC23L	1	TTC23L	
LINC00707	1	LINC00707	
LINC00174	1	LINC00174	
PPARGC1A	1	PPARGC1A	
ALDH3B2	1	ALDH3B2	
HMGN1P7	1	HMGN1P7	
TTC39C	1	TTC39C	
RPL13P12	1	RPL13P12	
PSKH1	1	PSKH1	
WDR59	1	WDR59	
ST3GAL4	1	ST3GAL4	
RN7SKP97	1	RN7SKP97	
MMP23B	1	MMP23B	
CFAP36	1	CFAP36	
FAM110D	1	FAM110D	
TSR3	1	TSR3	
CYP4F12	1	CYP4F12	
POLR3D	1	POLR3D	
RBM7	1	RBM7	
ZNF791	1	ZNF791	
USP32P2	1	USP32P2	
CPAMD8	1	CPAMD8	
GTF2IP9	1	GTF2IP9	
CPED1	1	CPED1	
SHISA2	1	SHISA2	
ATP6V1B1	1	ATP6V1B1	
KDELR2	1	KDELR2	
LINC01819	1	LINC01819	
SSH2	1	SSH2	
SEMA3C	1	SEMA3C	
CD2BP2	1	CD2BP2	
NRXN2	1	NRXN2	
FAM182B	1	FAM182B	
MEF2D	1	MEF2D	
GPSM3	1	GPSM3	
EPN2	1	EPN2	
COPG2IT1	1	COPG2IT1	
NUDT17	1	NUDT17	
IFIT3	1	IFIT3	
PPM1L	1	PPM1L	
B3GAT3	1	B3GAT3	
C3orf35	1	C3orf35	
HSPA6	1	HSPA6	
VNN3	1	VNN3	
MBOAT2	1	MBOAT2	
HEMK1	1	HEMK1	
RNF207-AS1	1	RNF207-AS1	
TRIP4	1	TRIP4	
SLC15A1	1	SLC15A1	
LINC01126	1	LINC01126	
C19orf38	1	C19orf38	
RIBC1	1	RIBC1	
OR10H1	1	OR10H1	
PLEKHA5	1	PLEKHA5	
YIPF5	1	YIPF5	
PKD1	1	PKD1	
PAPSS2	1	PAPSS2	
ERN1	1	ERN1	
TMEM80	1	TMEM80	
SSR4P1	1	SSR4P1	
PROC	1	PROC	
FXYD6	1	FXYD6	
CNFN	1	CNFN	
TBC1D22A	1	TBC1D22A	
DNAJC18	1	DNAJC18	
ACAP1	1	ACAP1	
DHCR7	1	DHCR7	
SMIM31	1	SMIM31	
GUSBP2	1	GUSBP2	
ZADH2	1	ZADH2	
ANO9	1	ANO9	
LRRC8E	1	LRRC8E	
TRIM73	1	TRIM73	
FADS3	1	FADS3	
ENSG00000272693	1	LOC441242	
TIMP2	1	TIMP2	
KBTBD12	1	KBTBD12	
DDX3Y	1	DDX3Y	
TMEM38A	1	TMEM38A	
WWP1-AS1	1	WWP1-AS1	
ATF4P1	1	ATF4P1	
APOBEC3F	1	APOBEC3F	
SLC1A5	1	SLC1A5	
ATXN3	1	ATXN3	
CLDN10	1	CLDN10	
DEF6	1	DEF6	
WDR11	1	WDR11	
DNM1P50	1	DNM1P50	
MVD	1	MVD	
TMCC2	1	TMCC2	
ENSG00000216895	1	LOC100506302	
IST1	1	IST1	
PLCXD1	1	PLCXD1	
MYLK4	1	MYLK4	
ENSG00000227210	1	LOC101928222	
SPCS2	1	SPCS2	
NBPF10	1	NBPF10	
ELP2	1	ELP2	
FAM3C2P	1	FAM3C2P	
ZBTB18	1	ZBTB18	
TNNT2	1	TNNT2	
ABCA6	1	ABCA6	
BCLAF3	1	BCLAF3	
IL1RN	1	IL1RN	
AZIN2	1	AZIN2	
EVA1C	1	EVA1C	
BCKDHA	1	BCKDHA	
LRCH3	1	LRCH3	
PIK3CD	1	PIK3CD	
SFTA2	1	SFTA2	
DDX6	1	DDX6	
SEPTIN4-AS1	1	SEPTIN4-AS1	
NR2F6	1	NR2F6	
CNGA1	1	CNGA1	
GOLGA8O	1	GOLGA8O	
MFSD6	1	MFSD6	
KCNK15-AS1	1	KCNK15-AS1	
AKR7A3	1	AKR7A3	
PDIA3	1	PDIA3	
ENSG00000254614	1	LOC728975	
YEATS2	1	YEATS2	
ENSG00000280351	1	LOC100129503	
FAM53A	1	FAM53A	
PLPP2	1	PLPP2	
TRMT61B	1	TRMT61B	
ACVR2B-AS1	1	ACVR2B-AS1	
ATP1A1-AS1	1	ATP1A1-AS1	
PKMP4	1	PKMP4	
KLKB1	1	KLKB1	
SPINT1-AS1	1	SPINT1-AS1	
ERICD	1	ERICD	
AGAP7P	1	AGAP7P	
LGR4	1	LGR4	
MON2	1	MON2	
TNIP1	1	TNIP1	
TNFSF12	1	TNFSF12	
ZNF672	1	ZNF672	
UNC93B5	1	UNC93B5	
UNC45A	1	UNC45A	
FAM169B	1	FAM169B	
TIPARP-AS1	1	TIPARP-AS1	
NPEPL1	1	NPEPL1	
PAGE2B	1	PAGE2B	
S100A6	1	S100A6	
C1S	1	C1S	
IL18BP	1	IL18BP	
YBX3	1	YBX3	
NOTUM	1	NOTUM	
IFNE	1	IFNE	
PGK1P1	1	PGK1P1	
WDFY3	1	WDFY3	
TPT1-AS1	1	TPT1-AS1	
FBXL19	1	FBXL19	
EPHX4	1	EPHX4	
TBC1D17	1	TBC1D17	
KRT7-AS	1	KRT7-AS	
ARSD	1	ARSD	
KLHDC9	1	KLHDC9	
RDX	1	RDX	
FSCN2	1	FSCN2	
RBM33	1	RBM33	
LINC00355	1	LINC00355	
RYR2	1	RYR2	
LYPLAL1	1	LYPLAL1	
MOGAT3	1	MOGAT3	
GREB1L	1	GREB1L	
CPT1B	1	CPT1B	
STX16-NPEPL1	1	STX16-NPEPL1	
SFI1	1	SFI1	
TUBA1A	1	TUBA1A	
RETREG3	1	RETREG3	
RRAGB	1	RRAGB	
ZNF500	1	ZNF500	
CHRNE	1	CHRNE	
DDX19A-DT	1	DDX19A-DT	
KMT5B	1	KMT5B	
RPL13AP20	1	RPL13AP20	
SEMA6B	1	SEMA6B	
PLEKHA7	1	PLEKHA7	
SLC39A6	1	SLC39A6	
PREB	1	PREB	
PLB1	1	PLB1	
LTBP2	1	LTBP2	
H2BC5	1	H2BC5	
PDCD7	1	PDCD7	
ENSG00000272970	1	LOC107986163	
CSPG4P13	1	CSPG4P13	
ANKRD36	1	ANKRD36	
HOXC10	1	HOXC10	
RCAN3AS	1	RCAN3AS	
NOXA1	1	NOXA1	
GAS2L2	1	GAS2L2	
LINC01184	1	LINC01184	
ZBTB37	1	ZBTB37	
ABCA2	1	ABCA2	
PFDN5	1	PFDN5	
SEPTIN9	1	SEPTIN9	
DGKE	1	DGKE	
XXYLT1-AS2	1	XXYLT1-AS2	
CARF	1	CARF	
PFKP-DT	1	PFKP-DT	
SAMD12	1	SAMD12	
PRKD2	1	PRKD2	
PTPN14	1	PTPN14	
TPTE2P5	1	TPTE2P5	
GPR108	1	GPR108	
LRRC51	1	LRRC51	
ARHGDIG	1	ARHGDIG	
MFNG	1	MFNG	
UNC5B-AS1	1	UNC5B-AS1	
ZEB1	1	ZEB1	
CCDC171	1	CCDC171	
RPSAP70	1	RPSAP70	
UCN	1	UCN	
KANSL1-AS1	1	KANSL1-AS1	
HPN-AS1	1	HPN-AS1	
ZNF517	1	ZNF517	
MARVELD1	1	MARVELD1	
SMIM38	1	SMIM38	
POU2F3	1	POU2F3	
MST1	1	MST1	
SCARNA17	1	SCARNA17	
INPPL1	1	INPPL1	
HES5	1	HES5	
ANKRD11	1	ANKRD11	
RAB11FIP5	1	RAB11FIP5	
CNEP1R1	1	CNEP1R1	
TP53TG1	1	TP53TG1	
ZNF514	1	ZNF514	
ZNF774	1	ZNF774	
STX5-DT	1	STX5-DT	
CFAP45	1	CFAP45	
TLR3	1	TLR3	
CDC42P2	1	CDC42P2	
GNPTG	1	GNPTG	
CHRAC1	1	CHRAC1	
LGI4	1	LGI4	
ADPRHL1	1	ADPRHL1	
GATAD2B	1	GATAD2B	
PARP9	1	PARP9	
ERN2	1	ERN2	
XPNPEP1	1	XPNPEP1	
ZNF710-AS1	1	ZNF710-AS1	
PIGL	1	PIGL	
COL6A2	1	COL6A2	
FAM66B	1	FAM66B	
ENSG00000224090	1	LOC100129175	
POFUT2	1	POFUT2	
PRAM1	1	PRAM1	
KLK10	1	KLK10	
RPLP0P2	1	RPLP0P2	
PHC3	1	PHC3	
TRIM7	1	TRIM7	
UTY	1	UTY	
ZFAS1	1	ZFAS1	
RPL21P44	1	RPL21P44	
RAB27B	1	RAB27B	
CTNND1	1	CTNND1	
OSBPL5	1	OSBPL5	
GSDMA	1	GSDMA	
SPATA20	1	SPATA20	
ADORA1	1	ADORA1	
PPM1F	1	PPM1F	
RPL13P5	1	RPL13P5	
E4F1	1	E4F1	
NECAB3	1	NECAB3	
SLC30A6	1	SLC30A6	
IPP	1	IPP	
NRSN2	1	NRSN2	
SYF2	1	SYF2	
CALU	1	CALU	
NOTCH2	1	NOTCH2	
CFAP73	1	CFAP73	
ATRX	1	ATRX	
CFAP44	1	CFAP44	
RASGRF1	1	RASGRF1	
ZNF706	1	ZNF706	
ARFGEF3	1	ARFGEF3	
HLA-W	1	HLA-W	
NUDT21	1	NUDT21	
COPB2-DT	1	COPB2-DT	
UGP2	1	UGP2	
B3GNT9	1	B3GNT9	
LEPROT	1	LEPROT	
CRYBG3	1	CRYBG3	
CCDC170	1	CCDC170	
TNFSF9	1	TNFSF9	
RASA1	1	RASA1	
MIOX	1	MIOX	
CRYZL2P-SEC16B	1	CRYZL2P-SEC16B	
DYNLT4	1	DYNLT4	
USP9Y	1	USP9Y	
C11orf53	1	C11orf53	
TULP3	1	TULP3	
ARTN	1	ARTN	
ZNF565	1	ZNF565	
JAG2	1	JAG2	
USP34	1	USP34	
UBE2L6	1	UBE2L6	
SGMS1	1	SGMS1	
S1PR2	1	S1PR2	
SPATA25	1	SPATA25	
FOXA2	1	FOXA2	
CERS5	1	CERS5	
GLIPR1L2	1	GLIPR1L2	
CLEC18B	1	CLEC18B	
MELTF-AS1	1	MELTF-AS1	
N4BP2L2-IT2	1	N4BP2L2-IT2	
H1-10-AS1	1	H1-10-AS1	
KIF16B	1	KIF16B	
CEP68	1	CEP68	
SUPT7L	1	SUPT7L	
IFI27	1	IFI27	
NR2F2	1	NR2F2	
TNKS	1	TNKS	
SENP8	1	SENP8	
RAMAC	1	RAMAC	
PPP1R14B-AS1	1	PPP1R14B-AS1	
DMTN	1	DMTN	
TRANK1	1	TRANK1	
FAM224B	1	FAM224B	
FAM227B	1	FAM227B	
TREH	1	TREH	
BPIFB2	1	BPIFB2	
ENKUR	1	ENKUR	
RNF224	1	RNF224	
ERAP1	1	ERAP1	
RUSC1-AS1	1	RUSC1-AS1	
HMG20A	1	HMG20A	
PGAP3	1	PGAP3	
TOGARAM2	1	TOGARAM2	
SECISBP2L	1	SECISBP2L	
YIF1A	1	YIF1A	
PPP1R3D	1	PPP1R3D	
ZNF148	1	ZNF148	
JAZF1	1	JAZF1	
DST	1	DST	
GPANK1	1	GPANK1	
PLCE1	1	PLCE1	
SLC35A2	1	SLC35A2	
RNF135	1	RNF135	
LINC00326	1	LINC00326	
UBXN1	1	UBXN1	
LIFR-AS1	1	LIFR-AS1	
SLC25A27	1	SLC25A27	
ENSG00000239219	1	LOC100128164	
LRG1	1	LRG1	
CMTM3	1	CMTM3	
GPRC5C	1	GPRC5C	
REST	1	REST	
ENSG00000205890	1	LOC100128770	
SMAD4	1	SMAD4	
C17orf58	1	C17orf58	
NBPF14	1	NBPF14	
MNX1-AS1	1	MNX1-AS1	
ALMS1-IT1	1	ALMS1-IT1	
PDCD6-DT	1	PDCD6-DT	
ARL14	1	ARL14	
ARMC3	1	ARMC3	
SMO	1	SMO	
CYP2C8	1	CYP2C8	
LINC01431	1	LINC01431	
LOC154761	1	LOC154761	
AGAP4	1	AGAP4	
CCDC136	1	CCDC136	
ATP8A2P3	1	ATP8A2P3	
LOXL2	1	LOXL2	
CLIP1	1	CLIP1	
AGAP5	1	AGAP5	
XKR9	1	XKR9	
TRADD	1	TRADD	
GLI3	1	GLI3	
BLVRA	1	BLVRA	
ZC3HAV1L	1	ZC3HAV1L	
RPL3P2	1	RPL3P2	
CD59	1	CD59	
TJP3	1	TJP3	
ACP1	1	ACP1	
ANKRD9	1	ANKRD9	
PRRG2	1	PRRG2	
DLG5	1	DLG5	
TMEM134	1	TMEM134	
KLF13	1	KLF13	
LRRC27	1	LRRC27	
FOXH1	1	FOXH1	
BORCS8-MEF2B	1	BORCS8-MEF2B	
ANKRD40CL	1	ANKRD40CL	
LINC02594	1	LINC02594	
CFAP99	1	CFAP99	
EPS15-AS1	1	EPS15-AS1	
ZFYVE27	1	ZFYVE27	
TES	1	TES	
TMIE	1	TMIE	
IGF2BP1	1	IGF2BP1	
TMEM216	1	TMEM216	
ARHGAP27P1-BPTFP1-KPNA2P3	1	ARHGAP27P1-BPTFP1-KPNA2P3	
PRCP	1	PRCP	
FHAD1	1	FHAD1	
SDK2	1	SDK2	
ZNF236	1	ZNF236	
BCRP7	1	BCRP7	
TBC1D3K	1	TBC1D3K	
AHCYL1	1	AHCYL1	
PRRC1	1	PRRC1	
SNAI1	1	SNAI1	
TMUB2	1	TMUB2	
PRRT1	1	PRRT1	
FARP1	1	FARP1	
JDP2-AS1	1	JDP2-AS1	
TRAFD1	1	TRAFD1	
WSB1	1	WSB1	
GALE	1	GALE	
H2BC15	1	H2BC15	
CIITA	1	CIITA	
ZNF213	1	ZNF213	
COPS7A	1	COPS7A	
DPP3-DT	1	DPP3-DT	
FAM90A1	1	FAM90A1	
CASTOR2	1	CASTOR2	
RPAP3-DT	1	RPAP3-DT	
CFAP43	1	CFAP43	
FAM107B	1	FAM107B	
NOXO1	1	NOXO1	
NSMCE1	1	NSMCE1	
ATP10D	1	ATP10D	
SPIRE2	1	SPIRE2	
TRIM3	1	TRIM3	
TLE3	1	TLE3	
RTP4	1	RTP4	
ENSG00000204055	1	LOC105376290	
FUT5	1	FUT5	
BET1L	1	BET1L	
SCGB2A1	1	SCGB2A1	
LINC02175	1	LINC02175	
VPS26B	1	VPS26B	
XBP1P1	1	XBP1P1	
BTRC	1	BTRC	
COPB2	1	COPB2	
SLC30A7	1	SLC30A7	
ZSCAN2	1	ZSCAN2	
FAM71E1	1	FAM71E1	
OTUD5	1	OTUD5	
ZNF687-AS1	1	ZNF687-AS1	
RORA	1	RORA	
PLPPR2	1	PLPPR2	
KANTR	1	KANTR	
SP110	1	SP110	
KLHDC8B	1	KLHDC8B	
SLC43A1	1	SLC43A1	
SDCBP2-AS1	1	SDCBP2-AS1	
RAB11FIP3	1	RAB11FIP3	
SSBP3-AS1	1	SSBP3-AS1	
PACSIN2	1	PACSIN2	
RAB11B	1	RAB11B	
HK2P1	1	HK2P1	
ATP13A3	1	ATP13A3	
EBF4	1	EBF4	
ABLIM3	1	ABLIM3	
RNPC3	1	RNPC3	
ARHGEF9	1	ARHGEF9	
FKBP14	1	FKBP14	
GPT2	1	GPT2	
CACNA2D4	1	CACNA2D4	
DUSP8P5	1	DUSP8P5	
MEIS1	1	MEIS1	
ENSG00000286177	1	LOC105372401	
NABP1-OT1	1	NABP1-OT1	
UBALD2	1	UBALD2	
DPM3	1	DPM3	
SGSM2	1	SGSM2	
STARD8	1	STARD8	
PHC1	1	PHC1	
PALD1	1	PALD1	
SEC22B	1	SEC22B	
RASSF9	1	RASSF9	
CFAP91	1	CFAP91	
N4BP3	1	N4BP3	
PPP2R2C	1	PPP2R2C	
IKZF5	1	IKZF5	
SLX1B	1	SLX1B	
THBS4-AS1	1	THBS4-AS1	
LINC01843	1	LINC01843	
KCTD21	1	KCTD21	
SLCO4A1	1	SLCO4A1	
SLC9B2	1	SLC9B2	
ACAD11	1	ACAD11	
ZNF496	1	ZNF496	
SLC7A11	1	SLC7A11	
WDR45B	1	WDR45B	
SYTL3	1	SYTL3	
YPEL3-DT	1	YPEL3-DT	
ATL2	1	ATL2	
PITPNM2	1	PITPNM2	
FHIP1A-DT	1	FHIP1A-DT	
DERL3	1	DERL3	
AKAP9	1	AKAP9	
WNT7B	1	WNT7B	
ROPN1B	1	ROPN1B	
PTOV1	1	PTOV1	
TM2D3	1	TM2D3	
PDXP-DT	1	PDXP-DT	
MAGI3	1	MAGI3	
IFT74	1	IFT74	
PABPC1	1	PABPC1	
ARL1	1	ARL1	
SH3BP5-AS1	1	SH3BP5-AS1	
RP1L1	1	RP1L1	
RPS13	1	RPS13	
VPS33B-DT	1	VPS33B-DT	
NUDT4B	1	NUDT4B	
ENSG00000283959	1	LOC101927245	
NPTN-IT1	1	NPTN-IT1	
FEZF1-AS1	1	FEZF1-AS1	
GSTK1	1	GSTK1	
WDPCP	1	WDPCP	
CITED4	1	CITED4	
NDST2	1	NDST2	
GUCY2D	1	GUCY2D	
TMEM121	1	TMEM121	
SAV1	1	SAV1	
TM7SF2	1	TM7SF2	
CCDC163	1	CCDC163	
DOC2GP	1	DOC2GP	
CXXC4	1	CXXC4	
PRSS36	1	PRSS36	
C11orf68	1	C11orf68	
RNF19B	1	RNF19B	
FAM177A1P1	1	FAM177A1P1	
FBXO38	1	FBXO38	
GOLGA8A	1	GOLGA8A	
NBEAP3	1	NBEAP3	
FLJ31356	1	FLJ31356	
CCDC50	1	CCDC50	
SLC6A8	1	SLC6A8	
CYFIP1	1	CYFIP1	
ADORA2A	1	ADORA2A	
MATN1-AS1	1	MATN1-AS1	
ABI1	1	ABI1	
KY	1	KY	
OAZ2	1	OAZ2	
ZFC3H1	1	ZFC3H1	
STX4	1	STX4	
DLG3	1	DLG3	
CLRN3	1	CLRN3	
R3HCC1L	1	R3HCC1L	
USP32P1	1	USP32P1	
FLJ20021	1	FLJ20021	
VWA5A	1	VWA5A	
PCED1A	1	PCED1A	
DNAH17	1	DNAH17	
MAST3	1	MAST3	
SLC30A3	1	SLC30A3	
MYO15B	1	MYO15B	
FAM153CP	1	FAM153CP	
FAM3A	1	FAM3A	
HADHA	1	HADHA	
RORC	1	RORC	
AARS1	1	AARS1	
HSPB9	1	HSPB9	
ENSG00000214135	1	LOC220729	
WWC2	1	WWC2	
FAM161B	1	FAM161B	
LONRF1	1	LONRF1	
STING1	1	STING1	
GAS5	1	GAS5	
LRRC32	1	LRRC32	
LOC100133091	1	LOC100133091	
SMIM1	1	SMIM1	
CFAP47	1	CFAP47	
COX6B2	1	COX6B2	
SUGT1P4-STRA6LP-CCDC180	1	SUGT1P4-STRA6LP-CCDC180	
C15orf61	1	C15orf61	
LRRC49	1	LRRC49	
FBXO32	1	FBXO32	
NACAD	1	NACAD	
LPP-AS2	1	LPP-AS2	
ENSG00000235888	1	LOC102724740	
LRRC3C	1	LRRC3C	
RPL4P5	1	RPL4P5	
KCND1	1	KCND1	
RALGAPA2	1	RALGAPA2	
FOCAD	1	FOCAD	
POT1-AS1	1	POT1-AS1	
PRANCR	1	PRANCR	
PPP1R3G	1	PPP1R3G	
EIF2D	1	EIF2D	
LINC00685	1	LINC00685	
RGL3	1	RGL3	
TNIK	1	TNIK	
SYTL1	1	SYTL1	
ZNF487	1	ZNF487	
KCMF1	1	KCMF1	
TRIM66	1	TRIM66	
EIF2A	1	EIF2A	
CALML3-AS1	1	CALML3-AS1	
LY6E	1	LY6E	
EIF3H	1	EIF3H	
RPS15A	1	RPS15A	
TECPR1	1	TECPR1	
MAGI2	1	MAGI2	
EAF2	1	EAF2	
NPHP3	1	NPHP3	
GPR180	1	GPR180	
ENSG00000217801	1	LOC100288175	
NPAS1	1	NPAS1	
SH3RF3	1	SH3RF3	
PDLIM4	1	PDLIM4	
SCML2P2	1	SCML2P2	
EFNA3	1	EFNA3	
INHCAP	1	INHCAP	
PDE4DIPP6	1	PDE4DIPP6	
SMOX	1	SMOX	
FAM219B	1	FAM219B	
DUSP22	1	DUSP22	
ARSA	1	ARSA	
PADI3	1	PADI3	
NUTM2F	1	NUTM2F	
SAP25	1	SAP25	
GRIPAP1	1	GRIPAP1	
UBL7-DT	1	UBL7-DT	
STIM1	1	STIM1	
PRR29	1	PRR29	
CHPF	1	CHPF	
KLF5	1	KLF5	
LRTOMT	1	LRTOMT	
ZFYVE28	1	ZFYVE28	
ALDH1A3	1	ALDH1A3	
C11orf49	1	C11orf49	
LTA4H	1	LTA4H	
TSPEAR	1	TSPEAR	
HAR1A	1	HAR1A	
PTK2B	1	PTK2B	
CYP39A1	1	CYP39A1	
C11orf71	1	C11orf71	
PSD4	1	PSD4	
SLC39A10	1	SLC39A10	
TRIM52-AS1	1	TRIM52-AS1	
ENSG00000187185	1	LOC388282	
LY6E-DT	1	LY6E-DT	
SOX8	1	SOX8	
VWA7	1	VWA7	
GPX8	1	GPX8	
CEACAM16-AS1	1	CEACAM16-AS1	
SF3B6	1	SF3B6	
RCAN3	1	RCAN3	
ABRAXAS1	1	ABRAXAS1	
CFL1P1	1	CFL1P1	
GID4	1	GID4	
ENSG00000257279	1	LOC100506551	
IDSP1	2	IDS2:IDSP1	
WBP1L	1	WBP1L	
ENSG00000226754	1	LOC100507564	
LOC102724488	1	LOC102724488	
C20orf202	1	C20orf202	
GTF3C2	1	GTF3C2	
FAM47E	1	FAM47E	
WNT4	1	WNT4	
RNU1-123P	1	RNU1-123P	
HIP1	1	HIP1	
MYLK-AS1	1	MYLK-AS1	
RNF103	1	RNF103	
FBXL16	1	FBXL16	
SRCIN1	1	SRCIN1	
UBN2	1	UBN2	
ABCD1	1	ABCD1	
SCARB1	1	SCARB1	
BBOF1	1	BBOF1	
SLC41A3-AS1	1	SLC41A3-AS1	
LDHAP7	1	LDHAP7	
FRMD6	1	FRMD6	
DYNC2I1	1	DYNC2I1	
JRK	1	JRK	
INSIG2	1	INSIG2	
PDGFB	1	PDGFB	
SPIDR	1	SPIDR	
C16orf72	1	C16orf72	
FAM182A	1	FAM182A	
NR1H2	1	NR1H2	
LINC02600	1	LINC02600	
ABCC6	1	ABCC6	
CDRT15P9	1	CDRT15P9	
PRKCH	1	PRKCH	
METTL7A	1	METTL7A	
FOXP4	1	FOXP4	
TMEM140	1	TMEM140	
PPP6R2	1	PPP6R2	
SMG1P1	1	SMG1P1	
C15orf65	1	C15orf65	
PCED1B	1	PCED1B	
SND1	1	SND1	
LINC01166	1	LINC01166	
GARS1-DT	1	GARS1-DT	
SLC35G2	1	SLC35G2	
MIA2	1	MIA2	
RABEP2	1	RABEP2	
NOVA2	1	NOVA2	
MIA2-AS1	1	MIA2-AS1	
IRF1-AS1	1	IRF1-AS1	
CORO1B	1	CORO1B	
PPP3CB-AS1	1	PPP3CB-AS1	
TRPC4AP	1	TRPC4AP	
LRRN4	1	LRRN4	
ELN	1	ELN	
NAT8L	1	NAT8L	
LINC02035	1	LINC02035	
CIBAR2	1	CIBAR2	
DNAJC1	1	DNAJC1	
EIF1B-AS1	1	EIF1B-AS1	
EIF4A2P4	1	EIF4A2P4	
CSNK1G1	1	CSNK1G1	
PDIA2	1	PDIA2	
TEKT2	1	TEKT2	
PCAT7	1	PCAT7	
SCUBE3	1	SCUBE3	
FNDC5	1	FNDC5	
RGS14	1	RGS14	
RPL3	1	RPL3	
SVIL-AS1	1	SVIL-AS1	
ZNF579	1	ZNF579	
PAOX	1	PAOX	
SERPINB8	1	SERPINB8	
AGER	1	AGER	
ACSM1	1	ACSM1	
WDR97	1	WDR97	
IQSEC3P1	1	IQSEC3P1	
FAM106C	1	FAM106C	
LINC01219	1	LINC01219	
